variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,lrbn_equiv_rate,active_patch_ratio,edit_energy_ratio,mean_delta_norm,mean_accept_score,shrink,residual_cap,gate_quantile,score_threshold,mix_residual,patch_delta_rms,calibration_score,target_variant
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.11069022034608,2.3306257663262295,9.1261157455358,2.332075092367097,-0.015425525189722832,-0.16902618378870068,-0.062147485704751954,0.02586206896551724,0.1336206896551724,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.16216216216216217,0.008139510762295707,0.8405172413793104,0.07136015325670499,6.683750217491658e-07,0.004624500696352656,0.5175391810900256,0.15,0.05,0.95,1.7839267088609692,0.5,2.422634426568258,3.8234743170972174,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.120227747647625,2.3316909190038,9.1261157455358,2.332075092367097,-0.0058879978881766675,-0.06451811532856772,-0.016473455889437202,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.0031068907923548963,0.9396551724137931,0.02681992337164751,1.3656096829400333e-07,0.0016345010592897296,0.31075556227890505,0.15,0.05,0.98,2.597330499084746,0.5,2.422634426568258,9.157983973161322,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.996372687959758,2.3165410860722346,9.1261157455358,2.332075092367097,-0.12974305757604554,-1.4216678930172704,-0.6661023171635974,0.15948275862068967,0.46551724137931033,0.3103448275862069,1.0,8,8,False,0.625,145,0.25517241379310346,0.06846087899664889,0.375,0.3544061302681992,2.2617336087511886e-05,0.03948255313216665,1.090468727808961,0.15,0.1,0.75,0.9277335064023025,0.5,2.422634426568258,29.183126426738436,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.06403360597847,2.3257751807448632,9.1261157455358,2.332075092367097,-0.06208213955733138,-0.6802690347169098,-0.27014188418886925,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.032758576246720475,0.728448275862069,0.13793103448275862,6.9298470849664394e-06,0.016661691405680086,0.6943036565629701,0.15,0.1,0.9,1.3500088166909183,0.5,2.422634426568258,0.7369736778814759,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.095643071886133,2.329202260865755,9.1261157455358,2.332075092367097,-0.030472673649669445,-0.3339062802395732,-0.12318777806195065,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.016079365342624417,0.8405172413793104,0.07136015325670499,2.673500086996658e-06,0.009249001392705455,0.5175391810900256,0.15,0.1,0.95,1.7839267088609692,0.5,2.422634426568258,3.4203985832364836,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.11441199275585,2.331314222437433,9.1261157455358,2.332075092367097,-0.01170375277995221,-0.12824462338045287,-0.032626304740018965,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.006175661479269284,0.9396551724137931,0.02681992337164751,5.462438731760217e-07,0.00326900211857958,0.31075556227890505,0.15,0.1,0.98,2.597330499084746,0.5,2.422634426568258,9.002194344502005,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.944854381570847,2.3106726912500566,9.1261157455358,2.332075092367097,-0.1812613639649559,-1.9861830467688542,-0.9177406463160986,0.16810344827586207,0.45689655172413796,0.3103448275862069,1.0,8,8,False,0.625,145,0.2689655172413793,0.09564528952078212,0.375,0.3544061302681992,4.343695528536245e-05,0.05484469565577664,1.090468727808961,0.15,0.15,0.75,0.9277335064023025,0.5,2.422634426568258,29.824161780817356,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.03461627440957,2.3227927850451526,9.1261157455358,2.332075092367097,-0.09149947112623043,-1.0026113362711586,-0.3980278041870464,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.04828107444098633,0.728448275862069,0.13793103448275862,1.5352608063379635e-05,0.02474596090876342,0.6943036565629701,0.15,0.15,0.9,1.3500088166909183,0.5,2.422634426568258,-0.05104356950074851,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.080977779041463,2.327803732275231,9.1261157455358,2.332075092367097,-0.04513796649433644,-0.494602169241139,-0.18315705559957024,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.02381772805463851,0.8405172413793104,0.07136015325670499,6.012316540085137e-06,0.013868254947744886,0.5175391810900256,0.15,0.15,0.95,1.7839267088609692,0.5,2.422634426568258,3.0275518128744947,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.108668480860477,2.330944082108167,9.1261157455358,2.332075092367097,-0.017447264675326195,-0.19117952415561654,-0.048498020401750684,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.009206312060742936,0.9396551724137931,0.02681992337164751,1.2290487146460415e-06,0.004903503177869309,0.31075556227890505,0.15,0.15,0.98,2.597330499084746,0.5,2.422634426568258,8.848339926282632,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.909957993404339,2.306980265013403,9.1261157455358,2.332075092367097,-0.2161577521314636,-2.368562463174358,-1.0760728643868493,0.16810344827586207,0.45689655172413796,0.3103448275862069,1.0,8,8,False,0.625,145,0.2689655172413793,0.11405889447445836,0.375,0.3544061302681992,5.866382426979822e-05,0.06395817308077013,1.090468727808961,0.15,0.2,0.75,0.9277335064023025,0.5,2.422634426568258,29.44178236441185,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.007662113271074,2.320126209931317,9.1261157455358,2.332075092367097,-0.11845363226472835,-1.2979632895065332,-0.5123712535523393,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.06250384364832758,0.728448275862069,0.13793103448275862,2.5781600564386293e-05,0.0319794336175574,0.6943036565629701,0.15,0.2,0.9,1.3500088166909183,0.5,2.422634426568258,-0.7730785989563604,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.066770249285456,2.3264647189998424,9.1261157455358,2.332075092367097,-0.05934549625034336,-0.6502820897745685,-0.24057430061150933,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.03131454517641151,0.8405172413793104,0.07136015325670499,1.0623713178824945e-05,0.018413689136266394,0.5175391810900256,0.15,0.2,0.95,1.7839267088609692,0.5,2.422634426568258,2.646967378687876,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.102997211961503,2.330576580971676,9.1261157455358,2.332075092367097,-0.02311853357429911,-0.2533228176540976,-0.06425656677610113,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.012198842536776108,0.9396551724137931,0.02681992337164751,2.1849754927041045e-06,0.006538004237159193,0.31075556227890505,0.15,0.2,0.98,2.597330499084746,0.5,2.422634426568258,8.696420718503155,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.05880385514922,2.32393421231533,9.1261157455358,2.332075092367097,-0.06731189038658184,-0.7375743655864756,-0.349083099575306,0.16379310344827586,0.46120689655172414,0.3103448275862069,1.0,8,8,False,0.625,145,0.2620689655172414,0.03551813306149716,0.375,0.3544061302681992,6.063445734409404e-06,0.02051015394788008,1.090468727808961,0.25,0.05,0.75,0.9277335064023025,0.5,2.422634426568258,31.631364401189302,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.094586025398119,2.328875861349729,9.1261157455358,2.332075092367097,-0.031529720137683355,-0.3454889350768564,-0.13718387603045126,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.016637131847143067,0.728448275862069,0.13793103448275862,1.7380885549611384e-06,0.00835098759153499,0.6943036565629701,0.25,0.05,0.9,1.3500088166909183,0.5,2.422634426568258,1.5553971095088517,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.11069022034608,2.3306257663262295,9.1261157455358,2.332075092367097,-0.015425525189722832,-0.16902618378870068,-0.062147485704751954,0.02586206896551724,0.1336206896551724,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.16216216216216217,0.008139510762295707,0.8405172413793104,0.07136015325670499,6.683750217491658e-07,0.004624500696352656,0.5175391810900256,0.25,0.05,0.95,1.7839267088609692,0.5,2.422634426568258,3.8234743170972174,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.120227747647625,2.3316909190038,9.1261157455358,2.332075092367097,-0.0058879978881766675,-0.06451811532856772,-0.016473455889437202,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.0031068907923548963,0.9396551724137931,0.02681992337164751,1.3656096829400333e-07,0.0016345010592897296,0.31075556227890505,0.25,0.05,0.98,2.597330499084746,0.5,2.422634426568258,9.157983973161322,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.99493056066789,2.316291559406135,9.1261157455358,2.332075092367097,-0.13118518486791117,-1.437470095514998,-0.6768020869028528,0.16379310344827586,0.46120689655172414,0.3103448275862069,1.0,8,8,False,0.625,145,0.2620689655172414,0.06922183918882187,0.375,0.3544061302681992,2.3850408423091588e-05,0.04063665777440913,1.090468727808961,0.25,0.1,0.75,0.9277335064023025,0.5,2.422634426568258,29.920357487441034,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.063978282523847,2.3257678324629523,9.1261157455358,2.332075092367097,-0.062137463011954906,-0.6808752450270215,-0.2704569804695807,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.032787768501037734,0.728448275862069,0.13793103448275862,6.950375645347833e-06,0.016698002316917725,0.6943036565629701,0.25,0.1,0.9,1.3500088166909183,0.5,2.422634426568258,0.7354916999418466,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.095643071886133,2.329202260865755,9.1261157455358,2.332075092367097,-0.030472673649669445,-0.3339062802395732,-0.12318777806195065,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.016079365342624417,0.8405172413793104,0.07136015325670499,2.673500086996658e-06,0.009249001392705455,0.5175391810900256,0.25,0.1,0.95,1.7839267088609692,0.5,2.422634426568258,3.4203985832364836,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.11441199275585,2.331314222437433,9.1261157455358,2.332075092367097,-0.01170375277995221,-0.12824462338045287,-0.032626304740018965,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.006175661479269284,0.9396551724137931,0.02681992337164751,5.462438731760217e-07,0.00326900211857958,0.31075556227890505,0.25,0.1,0.98,2.597330499084746,0.5,2.422634426568258,9.002194344502005,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.935281114614398,2.3091926998373027,9.1261157455358,2.332075092367097,-0.19083463092140535,-2.0910827347948624,-0.981203071314834,0.15948275862068967,0.46551724137931033,0.3103448275862069,1.0,8,8,False,0.625,145,0.25517241379310346,0.10069676805807465,0.375,0.3544061302681992,5.182906460218651e-05,0.059785869082273534,1.090468727808961,0.25,0.15,0.75,0.9277335064023025,0.5,2.422634426568258,28.16753795486031,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.034330986920352,2.3227481804724364,9.1261157455358,2.332075092367097,-0.09178475861545099,-1.0057373922719828,-0.3999404601161369,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.048431610682721955,0.728448275862069,0.13793103448275862,1.561107884087092e-05,0.025013542621966724,0.6943036565629701,0.25,0.15,0.9,1.3500088166909183,0.5,2.422634426568258,-0.05868571275364143,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.080974300155962,2.3278040667726665,9.1261157455358,2.332075092367097,-0.04514144537983951,-0.494640289352637,-0.18314271226066195,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.02381956374098596,0.8405172413793104,0.07136015325670499,6.0153751957424785e-06,0.013873502089058097,0.5175391810900256,0.25,0.15,0.95,1.7839267088609692,0.5,2.422634426568258,3.0274586221725737,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.108668480860477,2.330944082108167,9.1261157455358,2.332075092367097,-0.017447264675326195,-0.19117952415561654,-0.048498020401750684,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.009206312060742936,0.9396551724137931,0.02681992337164751,1.2290487146460415e-06,0.004903503177869309,0.31075556227890505,0.25,0.15,0.98,2.597330499084746,0.5,2.422634426568258,8.848339926282632,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.882047120056193,2.3029752139007265,9.1261157455358,2.332075092367097,-0.2440686254796109,-2.6743976519425443,-1.2478105202029668,0.15948275862068967,0.46551724137931033,0.3103448275862069,1.0,8,8,False,0.625,145,0.25517241379310346,0.12878648729273565,0.375,0.3544061302681992,8.579790904385865e-05,0.07696660591454334,1.090468727808961,0.25,0.2,0.75,0.9277335064023025,0.5,2.422634426568258,27.58422303771263,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.005648768400595,2.319854339104144,9.1261157455358,2.332075092367097,-0.12046697713520513,-1.3200246453386395,-0.5240291468550367,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.06356621540163272,0.728448275862069,0.13793103448275862,2.7628680375936716e-05,0.033246280633436404,0.6943036565629701,0.25,0.2,0.9,1.3500088166909183,0.5,2.422634426568258,-0.8270111073876212,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.066683262064366,2.3264629581685985,9.1261157455358,2.332075092367097,-0.059432483471435954,-0.6512352578410316,-0.24064980552308515,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.031360445294142156,0.8405172413793104,0.07136015325670499,1.0693577453929362e-05,0.01849754278396027,0.5175391810900256,0.25,0.2,0.95,1.7839267088609692,0.5,2.422634426568258,2.644637207089493,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.102997211961503,2.330576580971676,9.1261157455358,2.332075092367097,-0.02311853357429911,-0.2533228176540976,-0.06425656677610113,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.012198842536776108,0.9396551724137931,0.02681992337164751,2.1849754927041045e-06,0.006538004237159193,0.31075556227890505,0.25,0.2,0.98,2.597330499084746,0.5,2.422634426568258,8.696420718503155,H2H6-Safe Sparse Learned Teacher Hybrid
