variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,accept_precision,selected_nonharm_rate,mean_expected_harm,mean_accept_score,tau_leave,tau_family_gain,tau_family_harm,tau_candidate_gain,tau_candidate_harm,beta_harm,lambda_existing,lambda_smoothing,lambda_residual,lambda_memory,calibration_score,target_variant,tau_select,tau_harm,lam,residual_cap,top_k_family,top_k_candidate,mix_temp,max_coverage,uncertainty_beta,retrieval_weight,calibration_feasible_safe,calibration_feasible_balanced
Bayes-Abstain Selector,232,9.10984071097699,2.330403292940974,9.1261157455358,2.332075092367097,-0.016275034558812036,-0.17833473730528707,-0.07168720357359629,0.0,0.09482758620689655,0.0,0.5,4,8,False,0.09482758620689655,22,0.0,0.008587767179327096,1.0,1.0,0.011114606728331112,0.02908399183259813,0.5,,,,,1.5,,,,,1.249909919108171,Bayes-Abstain Selector,0.2,0.2,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.099133058547338,2.3292859760531566,9.1261157455358,2.332075092367097,-0.026982686988464857,-0.2956645270699689,-0.11959804858383977,0.0,0.09482758620689655,0.0,0.5,4,8,False,0.09482758620689655,22,0.0,0.014237821301837459,1.0,1.0,0.011114606728331112,0.02908399183259813,0.5,,,,,1.5,,,,,1.019579046893282,Bayes-Abstain Selector,0.2,0.2,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.089709940537217,2.328283489183784,9.1261157455358,2.332075092367097,-0.03640580499858361,-0.39891894836530234,-0.16258495189390046,0.0,0.09482758620689655,0.0,0.5,4,8,False,0.09482758620689655,22,0.0,0.019210071485503473,1.0,1.0,0.011114606728331112,0.02908399183259813,0.5,,,,,1.5,,,,,0.8168796219246282,Bayes-Abstain Selector,0.2,0.2,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.085269268936303,2.3274409616887226,9.1261157455358,2.332075092367097,-0.040846476599497666,-0.44757789286992966,-0.19871275473379346,0.004310344827586207,0.33620689655172414,0.034482758620689655,0.875,7,8,False,0.5,116,0.008620689655172414,0.0215532587574378,0.6724137931034483,0.9913793103448276,0.07591218632846312,0.050468612780336874,0.5,,,,,1.5,,,,,0.7213569319813145,Bayes-Abstain Selector,0.0,0.3,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.057907390366209,2.3243608500738473,9.1261157455358,2.332075092367097,-0.06820835516959367,-0.7473974360693085,-0.3307887591364367,0.004310344827586207,0.33620689655172414,0.034482758620689655,0.875,7,8,False,0.5,116,0.008620689655172414,0.0359911662100998,0.6724137931034483,0.9913793103448276,0.07591218632846312,0.050468612780336874,0.5,,,,,1.5,,,,,0.13277923972869554,Bayes-Abstain Selector,0.0,0.3,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.033350922264278,2.321579365718226,9.1261157455358,2.332075092367097,-0.09276482327152316,-1.0164765137375413,-0.45005954731979464,0.004310344827586207,0.33620689655172414,0.034482758620689655,0.875,7,8,False,0.5,116,0.008620689655172414,0.04894875656383334,0.6724137931034483,0.9913793103448276,0.07591218632846312,0.050468612780336874,0.5,,,,,1.5,,,,,-0.39545164501420804,Bayes-Abstain Selector,0.0,0.3,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.092949442009699,2.3286418484636555,9.1261157455358,2.332075092367097,-0.03316630352610203,-0.3634219027518175,-0.1472184107603088,0.004310344827586207,0.22413793103448276,0.034482758620689655,0.625,5,8,False,0.22844827586206898,53,0.018867924528301886,0.01750069972827448,0.9811320754716981,0.9811320754716981,0.04144467444203234,0.05073022866422175,0.5,,,,,1.5,,,,,0.8865641026826929,Bayes-Abstain Selector,0.1,0.3,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.07086095778606,2.3263962618110052,9.1261157455358,2.332075092367097,-0.05525478774974339,-0.6054578884365316,-0.2435097630572815,0.004310344827586207,0.22413793103448276,0.034482758620689655,0.625,5,8,False,0.22844827586206898,53,0.018867924528301886,0.029156021206787997,0.9811320754716981,0.9811320754716981,0.04144467444203234,0.05073022866422175,0.5,,,,,1.5,,,,,0.41142168742770857,Bayes-Abstain Selector,0.1,0.3,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.051160682208932,2.3243821386442978,9.1261157455358,2.332075092367097,-0.07495506332686858,-0.8213249243677562,-0.32987589957934677,0.004310344827586207,0.22413793103448276,0.034482758620689655,0.625,5,8,False,0.22844827586206898,53,0.018867924528301886,0.039551168412993616,0.9811320754716981,0.9811320754716981,0.04144467444203234,0.05073022866422175,0.5,,,,,1.5,,,,,-0.012348292627628488,Bayes-Abstain Selector,0.1,0.3,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.104551956606421,2.329915567972948,9.1261157455358,2.332075092367097,-0.02156378892938157,-0.23628660327148274,-0.09260097978651209,0.004310344827586207,0.1206896551724138,0.034482758620689655,0.625,5,8,False,0.125,29,0.034482758620689655,0.011378458101608924,0.9655172413793104,0.9655172413793104,0.019978561212688005,0.03754011858143458,0.5,,,,,1.5,,,,,1.1361442346963389,Bayes-Abstain Selector,0.2,0.3,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.090276267181402,2.3284986694362293,9.1261157455358,2.332075092367097,-0.03583947835440043,-0.3927133877592896,-0.15335796549767092,0.004310344827586207,0.1206896551724138,0.034482758620689655,0.625,5,8,False,0.125,29,0.034482758620689655,0.018911240699607448,0.9655172413793104,0.9655172413793104,0.019978561212688005,0.03754011858143458,0.5,,,,,1.5,,,,,0.8290617982485613,Bayes-Abstain Selector,0.2,0.3,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.077626708275254,2.327225635421029,9.1261157455358,2.332075092367097,-0.048489037260546895,-0.5313217425620942,-0.2079460023026666,0.004310344827586207,0.1206896551724138,0.034482758620689655,0.625,5,8,False,0.125,29,0.034482758620689655,0.02558597103057018,0.9655172413793104,0.9655172413793104,0.019978561212688005,0.03754011858143458,0.5,,,,,1.5,,,,,0.5569588368265022,Bayes-Abstain Selector,0.2,0.3,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.122734876729115,2.3318767063498025,9.1261157455358,2.332075092367097,-0.003380868806685227,-0.03704608726483008,-0.008506845130902978,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.12931034482758622,30,0.0,0.0017839663609157611,0.13333333333333333,1.0,0.0035329251115953364,0.005708833924389267,0.5,,,,,1.5,,,,,1.5272745855168546,Bayes-Abstain Selector,0.0,0.1,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.12051070879993,2.331743019830134,9.1261157455358,2.332075092367097,-0.005605036735869402,-0.06141755031400379,-0.014239358613548265,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.12931034482758622,30,0.0,0.0029575820773394064,0.13333333333333333,1.0,0.0035329251115953364,0.005708833924389267,0.5,,,,,1.5,,,,,1.479430808139208,Bayes-Abstain Selector,0.0,0.1,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.118553526878603,2.3316170930740245,9.1261157455358,2.332075092367097,-0.007562218657199412,-0.08286349702073577,-0.019639131373075706,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.12931034482758622,30,0.0,0.0039903186043945636,0.13333333333333333,1.0,0.0035329251115953364,0.005708833924389267,0.5,,,,,1.5,,,,,1.4373301308913728,Bayes-Abstain Selector,0.0,0.1,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.122734876729115,2.3318767063498025,9.1261157455358,2.332075092367097,-0.003380868806685227,-0.03704608726483008,-0.008506845130902978,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.0017839663609157611,1.0,1.0,0.0015870219335366537,0.005213145642242391,0.5,,,,,1.5,,,,,1.9824469993099583,Bayes-Abstain Selector,0.1,0.1,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.12051070879993,2.331743019830134,9.1261157455358,2.332075092367097,-0.005605036735869402,-0.06141755031400379,-0.014239358613548265,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.0029575820773394064,1.0,1.0,0.0015870219335366537,0.005213145642242391,0.5,,,,,1.5,,,,,1.9346032219323115,Bayes-Abstain Selector,0.1,0.1,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.118553526878603,2.3316170930740245,9.1261157455358,2.332075092367097,-0.007562218657199412,-0.08286349702073577,-0.019639131373075706,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.0039903186043945636,1.0,1.0,0.0015870219335366537,0.005213145642242391,0.5,,,,,1.5,,,,,1.8925025446844763,Bayes-Abstain Selector,0.1,0.1,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.12275682485235,2.3318821491318844,9.1261157455358,2.332075092367097,-0.003358920683449631,-0.036805589293697163,-0.008273457189133998,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.0017723851030272228,1.0,1.0,0.001533538511746539,0.005966594955280322,0.5,,,,,1.5,,,,,1.9829191224388618,Bayes-Abstain Selector,0.2,0.1,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.120554075395633,2.3317520368933553,9.1261157455358,2.332075092367097,-0.005561670140169268,-0.06094235805406982,-0.013852704546864233,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.0029346990397712243,1.0,1.0,0.001533538511746539,0.005966594955280322,0.5,,,,,1.5,,,,,1.9355360749436092,Bayes-Abstain Selector,0.2,0.1,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.118622561129657,2.3316299745929134,9.1261157455358,2.332075092367097,-0.007493184406145169,-0.08210704977743241,-0.01908676842062098,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.0039538916417782505,1.0,1.0,0.001533538511746539,0.005966594955280322,0.5,,,,,1.5,,,,,1.8939875311801058,Bayes-Abstain Selector,0.2,0.1,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.104846777955029,2.3298959191795503,9.1261157455358,2.332075092367097,-0.021268967580771275,-0.2330560793935853,-0.0934435252679042,0.0,0.16810344827586207,0.0,0.5,4,8,False,0.3017241379310345,70,0.0,0.011222891175332287,0.5571428571428572,1.0,0.02463239738916416,0.0283486903361652,0.5,,,,,1.5,,,,,1.142486097099769,Bayes-Abstain Selector,0.0,0.2,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.090803551521754,2.328458381708521,9.1261157455358,2.332075092367097,-0.03531219401404724,-0.38693563570708434,-0.15508551396586778,0.0,0.16810344827586207,0.0,0.5,4,8,False,0.3017241379310345,70,0.0,0.018633011173525952,0.5571428571428572,1.0,0.02463239738916416,0.0283486903361652,0.5,,,,,1.5,,,,,0.8404041408223968,Bayes-Abstain Selector,0.0,0.2,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.07839618159045,2.327180650372014,9.1261157455358,2.332075092367097,-0.047719563945349514,-0.5228901892505983,-0.20987497315654335,0.0,0.16810344827586207,0.0,0.5,4,8,False,0.3017241379310345,70,0.0,0.025179946843171933,0.5571428571428572,1.0,0.02463239738916416,0.0283486903361652,0.5,,,,,1.5,,,,,0.5735108738859632,Bayes-Abstain Selector,0.0,0.2,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.109951453174741,2.3304945836229556,9.1261157455358,2.332075092367097,-0.01616429236105987,-0.17712127255513463,-0.06777263487515361,0.0,0.10775862068965517,0.0,0.5,4,8,False,0.10775862068965517,25,0.0,0.008529332390277283,1.0,1.0,0.012924132625497504,0.023676030245942028,0.5,,,,,1.5,,,,,1.2522920796393198,Bayes-Abstain Selector,0.1,0.2,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.099295201611202,2.3294598272922475,9.1261157455358,2.332075092367097,-0.02682054392459902,-0.2938878340254395,-0.11214326126097397,0.0,0.10775862068965517,0.0,0.5,4,8,False,0.10775862068965517,25,0.0,0.014152264071394059,1.0,1.0,0.012924132625497504,0.023676030245942028,0.5,,,,,1.5,,,,,1.0230668845466795,Bayes-Abstain Selector,0.1,0.2,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.089896350939599,2.3285368950200227,9.1261157455358,2.332075092367097,-0.03621939459620455,-0.3968763443991125,-0.1517188423084303,0.0,0.10775862068965517,0.0,0.5,4,8,False,0.10775862068965517,25,0.0,0.019111709228289756,1.0,1.0,0.012924132625497504,0.023676030245942028,0.5,,,,,1.5,,,,,0.8208894710350925,Bayes-Abstain Selector,0.1,0.2,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.11420700173196,2.330896567825655,9.1261157455358,2.332075092367097,-0.01190874380384092,-0.13049082570113327,-0.05053544545996653,0.0,0.06465517241379311,0.0,0.5,4,8,False,0.06465517241379311,15,0.0,0.006283828081352163,1.0,1.0,0.007055741143870207,0.01823657545317378,0.5,,,,,1.5,,,,,1.3438326126718234,Bayes-Abstain Selector,0.2,0.2,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.106336986613996,2.3301079905466184,9.1261157455358,2.332075092367097,-0.01977875892180518,-0.21672702222527215,-0.08434984870264789,0.0,0.06465517241379311,0.0,0.5,4,8,False,0.06465517241379311,15,0.0,0.010436560125430528,1.0,1.0,0.007055741143870207,0.01823657545317378,0.5,,,,,1.5,,,,,1.1745417752661174,Bayes-Abstain Selector,0.2,0.2,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.099376865268818,2.329388008443101,9.1261157455358,2.332075092367097,-0.02673888026698376,-0.29299299924793615,-0.11522287259396763,0.0,0.06465517241379311,0.0,0.5,4,8,False,0.06465517241379311,15,0.0,0.014109173012135299,1.0,1.0,0.007055741143870207,0.01823657545317378,0.5,,,,,1.5,,,,,1.024823540509358,Bayes-Abstain Selector,0.2,0.2,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.091373439496122,2.328262493053482,9.1261157455358,2.332075092367097,-0.03474230603967901,-0.380691051596669,-0.1634852715397223,0.0,0.27155172413793105,0.0,0.5,4,8,False,0.36637931034482757,85,0.0,0.018332301198103945,0.7411764705882353,1.0,0.05385823791392571,0.032096667261048456,0.5,,,,,1.5,,,,,0.852662924441252,Bayes-Abstain Selector,0.0,0.3,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.068322736840184,2.3257788233644607,9.1261157455358,2.332075092367097,-0.057793008695619076,-0.6332706076028048,-0.26998568769271813,0.0,0.27155172413793105,0.0,0.5,4,8,False,0.36637931034482757,85,0.0,0.03049535172888938,0.7411764705882353,1.0,0.05385823791392571,0.032096667261048456,0.5,,,,,1.5,,,,,0.3568223578194075,Bayes-Abstain Selector,0.0,0.3,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.047848628647516,2.3235770890963265,9.1261157455358,2.332075092367097,-0.07826711688828562,-0.8576169641592403,-0.364396638090473,0.0,0.27155172413793105,0.0,0.5,4,8,False,0.36637931034482757,85,0.0,0.04129882337299555,0.7411764705882353,1.0,0.05385823791392571,0.032096667261048456,0.5,,,,,1.5,,,,,-0.08359343161915123,Bayes-Abstain Selector,0.0,0.3,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.10383544846588,2.3296842306054337,9.1261157455358,2.332075092367097,-0.022280297069920588,-0.2441377872771993,-0.10252078756969318,0.0,0.14655172413793102,0.0,0.5,4,8,False,0.14655172413793102,34,0.0,0.011756534416642619,1.0,1.0,0.02396504593503627,0.028342594300328296,0.5,,,,,1.5,,,,,1.1207315243899483,Bayes-Abstain Selector,0.1,0.3,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.089183343708127,2.328141126354243,9.1261157455358,2.332075092367097,-0.0369324018276754,-0.40468916696866086,-0.1686895078490857,0.0,0.14655172413793102,0.0,0.5,4,8,False,0.14655172413793102,34,0.0,0.01948793823591007,1.0,1.0,0.02396504593503627,0.028342594300328296,0.5,,,,,1.5,,,,,0.805552068313138,Bayes-Abstain Selector,0.1,0.3,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.076295340131532,2.326772461185686,9.1261157455358,2.332075092367097,-0.04982040540427104,-0.5459102945746473,-0.22737823391831552,0.0,0.14655172413793102,0.0,0.5,4,8,False,0.14655172413793102,34,0.0,0.026288487489565054,1.0,1.0,0.02396504593503627,0.028342594300328296,0.5,,,,,1.5,,,,,0.5283199556340515,Bayes-Abstain Selector,0.1,0.3,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.11420700173196,2.330896567825655,9.1261157455358,2.332075092367097,-0.01190874380384092,-0.13049082570113327,-0.05053544545996653,0.0,0.06465517241379311,0.0,0.5,4,8,False,0.06465517241379311,15,0.0,0.006283828081352163,1.0,1.0,0.007055741143870207,0.01823657545317378,0.5,,,,,1.5,,,,,1.3438326126718234,Bayes-Abstain Selector,0.2,0.3,0.2,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.106336986613996,2.3301079905466184,9.1261157455358,2.332075092367097,-0.01977875892180518,-0.21672702222527215,-0.08434984870264789,0.0,0.06465517241379311,0.0,0.5,4,8,False,0.06465517241379311,15,0.0,0.010436560125430528,1.0,1.0,0.007055741143870207,0.01823657545317378,0.5,,,,,1.5,,,,,1.1745417752661174,Bayes-Abstain Selector,0.2,0.3,0.35,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.099376865268818,2.329388008443101,9.1261157455358,2.332075092367097,-0.02673888026698376,-0.29299299924793615,-0.11522287259396763,0.0,0.06465517241379311,0.0,0.5,4,8,False,0.06465517241379311,15,0.0,0.014109173012135299,1.0,1.0,0.007055741143870207,0.01823657545317378,0.5,,,,,1.5,,,,,1.024823540509358,Bayes-Abstain Selector,0.2,0.3,0.5,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Bayes-Abstain Selector,232,9.122756645957365,2.3318825402886287,9.1261157455358,2.332075092367097,-0.003359099578434419,-0.036807549547004575,-0.008256684284010524,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.021551724137931036,5,0.0,0.0017724794996611198,0.8,1.0,0.001626779230697012,0.0039006549267835843,0.5,,,,,1.5,,,,,1.8967083777011522,Bayes-Abstain Selector,0.0,0.1,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.120554274539511,2.331752796037852,9.1261157455358,2.332075092367097,-0.005561470996289981,-0.06094017592222303,-0.013820152229152522,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.021551724137931036,5,0.0,0.0029345939585030817,0.8,1.0,0.001626779230697012,0.0039006549267835843,0.5,,,,,1.5,,,,,1.8493334621490947,Bayes-Abstain Selector,0.0,0.1,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.11862357734963,2.3316310529700037,9.1261157455358,2.332075092367097,-0.007492168186170998,-0.08209591448174726,-0.01904052732447461,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.021551724137931036,5,0.0,0.00395335541799884,0.8,1.0,0.001626779230697012,0.0039006549267835843,0.5,,,,,1.5,,,,,1.8078024943996553,Bayes-Abstain Selector,0.0,0.1,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.122756645957365,2.3318825402886287,9.1261157455358,2.332075092367097,-0.003359099578434419,-0.036807549547004575,-0.008256684284010524,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.0017724794996611198,1.0,1.0,0.001533538511746539,0.003891617911212577,0.5,,,,,1.5,,,,,1.9829152742528764,Bayes-Abstain Selector,0.1,0.1,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.120554274539511,2.331752796037852,9.1261157455358,2.332075092367097,-0.005561470996289981,-0.06094017592222303,-0.013820152229152522,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.0029345939585030817,1.0,1.0,0.001533538511746539,0.003891617911212577,0.5,,,,,1.5,,,,,1.9355403587008189,Bayes-Abstain Selector,0.1,0.1,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.11862357734963,2.3316310529700037,9.1261157455358,2.332075092367097,-0.007492168186170998,-0.08209591448174726,-0.01904052732447461,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.00395335541799884,1.0,1.0,0.001533538511746539,0.003891617911212577,0.5,,,,,1.5,,,,,1.8940093909513795,Bayes-Abstain Selector,0.1,0.1,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.123889581547822,2.3319554953261745,9.1261157455358,2.332075092367097,-0.0022261639879805973,-0.02439333499170957,-0.0051283528905774894,0.0,0.008620689655172414,0.0,0.125,1,8,False,0.008620689655172414,2,0.0,0.0011746689669195492,1.0,1.0,0.0006602069891433809,0.0032685379141929698,0.5,,,,,1.5,,,,,2.179699492566451,Bayes-Abstain Selector,0.2,0.1,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.122424977998916,2.3318768856146934,9.1261157455358,2.332075092367097,-0.003690767536885652,-0.040441822520667525,-0.008499158204750832,0.0,0.008620689655172414,0.0,0.125,1,8,False,0.008620689655172414,2,0.0,0.0019474890947393515,1.0,1.0,0.0006602069891433809,0.0032685379141929698,0.5,,,,,1.5,,,,,2.148194602481097,Bayes-Abstain Selector,0.2,0.1,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.121136105400366,2.3318049558652296,9.1261157455358,2.332075092367097,-0.004979640135436074,-0.05456472686547235,-0.011583524972818678,0.0,0.008620689655172414,0.0,0.125,1,8,False,0.008620689655172414,2,0.0,0.0026275821390992693,1.0,1.0,0.0006602069891433809,0.0032685379141929698,0.5,,,,,1.5,,,,,2.1204698372490944,Bayes-Abstain Selector,0.2,0.1,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.109766352423428,2.3304667311677845,9.1261157455358,2.332075092367097,-0.016349393112374627,-0.17914952593555983,-0.06896695555302747,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.1336206896551724,31,0.0,0.008627003590376148,0.967741935483871,1.0,0.016631202792311756,0.01195822675221951,0.5,,,,,1.5,,,,,1.2483104022569174,Bayes-Abstain Selector,0.0,0.2,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.098991986803377,2.329422677504568,9.1261157455358,2.332075092367097,-0.027123758732424407,-0.2972103297722367,-0.11373625402701859,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.1336206896551724,31,0.0,0.014312259932878662,0.967741935483871,1.0,0.016631202792311756,0.01195822675221951,0.5,,,,,1.5,,,,,1.0165444715701901,Bayes-Abstain Selector,0.0,0.2,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.089492774795527,2.3284883533413563,9.1261157455358,2.332075092367097,-0.03662297074027599,-0.4012985559388543,-0.15380032238671526,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.1336206896551724,31,0.0,0.01932466226085579,0.967741935483871,1.0,0.016631202792311756,0.01195822675221951,0.5,,,,,1.5,,,,,0.8122081988440302,Bayes-Abstain Selector,0.0,0.2,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.119032107059049,2.3313795281974588,9.1261157455358,2.332075092367097,-0.007083638476753467,-0.07761942393131742,-0.029825976398977973,0.0,0.04310344827586207,0.0,0.375,3,8,False,0.04310344827586207,10,0.0,0.003737788562049135,1.0,1.0,0.004514107887035925,0.008164377594225237,0.5,,,,,1.5,,,,,1.4476248048276998,Bayes-Abstain Selector,0.1,0.2,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.114360310843672,2.3309140091551903,9.1261157455358,2.332075092367097,-0.01175543469212889,-0.12881093125514825,-0.04978755661549528,0.0,0.04310344827586207,0.0,0.375,3,8,False,0.04310344827586207,10,0.0,0.006202932218852165,1.0,1.0,0.004514107887035925,0.008164377594225237,0.5,,,,,1.5,,,,,1.3471304243678084,Bayes-Abstain Selector,0.1,0.2,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.110237885464459,2.3304792991181786,9.1261157455358,2.332075092367097,-0.015877860071341645,-0.17398267232924924,-0.06842803850093876,0.0,0.04310344827586207,0.0,0.375,3,8,False,0.04310344827586207,10,0.0,0.008378192077311875,1.0,1.0,0.004514107887035925,0.008164377594225237,0.5,,,,,1.5,,,,,1.2584534861245134,Bayes-Abstain Selector,0.1,0.2,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.122086586965663,2.3315792827265507,9.1261157455358,2.332075092367097,-0.0040291585701397,-0.04414976401864596,-0.021260449118609557,0.0,0.021551724137931036,0.0,0.375,3,8,False,0.021551724137931036,5,0.0,0.0021260462215249437,1.0,1.0,0.0021231545922146223,0.006805707732320864,0.5,,,,,1.5,,,,,1.8822948287922345,Bayes-Abstain Selector,0.2,0.2,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.119444952813446,2.3312536702848443,9.1261157455358,2.332075092367097,-0.006670792722357396,-0.07309564004060125,-0.035222797131152825,0.0,0.021551724137931036,0.0,0.375,3,8,False,0.021551724137931036,5,0.0,0.003519944279942375,1.0,1.0,0.0021231545922146223,0.006805707732320864,0.5,,,,,1.5,,,,,1.8254709916019305,Bayes-Abstain Selector,0.2,0.2,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
