config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,raw_gap,post_lrbn_gap,repair_ratio,conflict_cosine,norm_ratio,tail_volatility,anchor_disagreement,true_boundary_jump,mse_lrbn,mse_bp,delta_mse_vs_lrbn,harm_vs_lrbn,effective_strength,case_type
ETTh1_DLinear_192_seed2026,test::test_00056,test_00056,test,ETTh1,DLinear,192,2026,0.35206225361721455,4.182718998718718,-10.880622481218381,-0.6649510016553943,0.2946297936924822,0.43422434080710764,0.313202049154005,0.1635101797103997,12.10140020038842,12.937688286450609,0.8362880860621882,1,1.0,top_harm
ETTh1_PatchTST_96_seed2026,test::test_00018,test_00018,test,ETTh1,PatchTST,96,2026,2.3466644309417046,1.84096422259114,0.21549745839720968,-0.0044186055423305415,0.33756842399874215,0.6415358242745693,0.19365004826318846,0.8760235652241155,13.001933906902048,13.837049141501504,0.8351152345994564,1,1.0,top_harm
ETTh1_DLinear_96_seed2026,test::test_00076,test_00076,test,ETTh1,DLinear,96,2026,15.351102238767908,11.87280884479929,0.22658264953688811,0.7461605457807353,0.46986029999318557,0.31435807051124937,0.35044960826836574,2.684836367100037,18.90128394136752,11.78203859762094,-7.119245343746581,0,1.0,top_win
ETTm1_PatchTST_96_seed2026,test::test_00057,test_00057,test,ETTm1,PatchTST,96,2026,5.033546590494639,5.838911542105537,-0.1599994984911839,0.06280540974356429,0.8223578578244211,0.5395409858981999,0.326079642260693,0.6524063587384538,25.76406680503999,19.566081174450378,-6.1979856305896135,0,1.0,top_win
ETTm1_DLinear_96_seed2026,test::test_00057,test_00057,test,ETTm1,DLinear,96,2026,3.549445065441857,5.290868839644763,-0.49061859374307315,0.5662053252045901,0.4947835700837841,0.5395409858981999,0.326079642260693,0.6524063587384538,27.76153542113917,21.909709956868483,-5.851825464270686,0,1.0,top_win
ETTh1_PatchTST_96_seed2026,test::test_00076,test_00076,test,ETTh1,PatchTST,96,2026,10.43235306371001,7.8070538351652585,0.25164977031718594,-0.022172258606137984,0.5856023474341612,0.31435807051124937,0.35044960826836574,2.684836367100037,21.542070728908367,16.425412990583496,-5.1166577383248715,0,1.0,top_win
ETTh1_DLinear_192_seed2026,test::test_00078,test_00078,test,ETTh1,DLinear,192,2026,7.003559807347917,3.5592628277817844,0.4917923288509526,0.7160117940668551,0.2833777737363694,0.6096227800497317,0.15758380396944813,0.11482510544354924,20.072711373020528,15.263864331932908,-4.8088470410876205,0,1.0,top_win
ETTh1_PatchTST_96_seed2026,test::test_00075,test_00075,test,ETTh1,PatchTST,96,2026,1.6395048238330034,2.226397431643969,-0.3579694211543738,0.04367455167911486,0.8042676362897558,0.9026854196988596,0.038957820630800534,0.15620037382130103,33.479276996189085,28.82874978080592,-4.650527215383164,0,1.0,top_win
ETTh1_DLinear_96_seed2026,test::test_00059,test_00059,test,ETTh1,DLinear,96,2026,7.835469295730423,6.1723059006680865,0.21226085420667673,0.7511375025237143,0.541397172874417,0.7321274046885583,0.03209823843432904,0.8646037505852872,8.112936515843082,3.678271224428721,-4.43466529141436,0,1.0,top_win
ETTh1_DLinear_192_seed2026,test::test_00079,test_00079,test,ETTh1,DLinear,192,2026,12.458694467496144,8.041633252546733,0.3545364435241092,0.7381584167842864,0.44517058468254334,0.5159511469496585,0.24982985261698962,0.5446254004110533,7.002253645749982,2.7842977354775638,-4.217955910272418,0,1.0,top_win
