config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,raw_gap,post_lrbn_gap,repair_ratio,conflict_cosine,norm_ratio,tail_volatility,anchor_disagreement,true_boundary_jump,mse_lrbn,mse_bp,delta_mse_vs_lrbn,harm_vs_lrbn,effective_strength
ETTh1_DLinear_192_seed2026,test::test_00068,test_00068,test,ETTh1,DLinear,192,2026,2.0681958231340216,0.9187947638041896,0.5557505983019536,-0.705617115869012,0.07997760032998293,0.6549933932016341,0.12524298848117843,0.8595505021020657,6.831333499248667,6.377810902251066,-0.4535225969976011,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00069,test_00069,test,ETTh1,DLinear,192,2026,7.1641674049536315,2.7376068641422857,0.6178750856593036,0.7196155124518727,0.16100773845267896,0.465894068540628,0.06525083429778782,0.15024874692925128,6.0729484319439235,7.34979638678297,1.2768479548390461,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00070,test_00070,test,ETTh1,DLinear,192,2026,1.1308683206788224,3.984649672205209,-2.5235310233960675,-0.675908880395612,0.34073706859914493,0.5784096946029601,0.7214609884546431,0.36479315953519326,5.123370236220919,3.0743856625606845,-2.0489845736602343,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00071,test_00071,test,ETTh1,DLinear,192,2026,0.17596254297854627,2.815294525377627,-14.999395372397435,-0.6744135931418842,0.3077995162578278,0.697046075396597,0.03352243248296713,0.5049878514841692,2.2631809146920756,1.4502001625649033,-0.8129807521271724,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00072,test_00072,test,ETTh1,DLinear,192,2026,1.6165529839664439,0.3318390988119847,0.7947242682227209,-0.6912657114879095,0.04881972927927051,0.9909383830213211,0.1253693523855155,0.07164935904846505,3.490193672556209,3.4102236355370654,-0.07997003701914362,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00073,test_00073,test,ETTh1,DLinear,192,2026,4.191775941512059,0.8108852619553346,0.8065532915503653,0.6907762506326788,0.06749924289092295,0.5509013678739242,0.05548485648401701,0.25412861206044324,12.76288369524014,12.60580061440122,-0.15708308083891964,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00074,test_00074,test,ETTh1,DLinear,192,2026,4.1537399134176995,0.8509487284117829,0.7951367344996076,-0.6809756222382147,0.046881556583733754,0.3587976452704131,0.3524735971200504,0.0,16.4556310161731,16.63214399921414,0.17651298304103946,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00075,test_00075,test,ETTh1,DLinear,192,2026,5.005000705641339,0.212114391655463,0.9576195083767417,-0.686182225123308,0.011782696463633436,0.36049227684750174,0.36422405813577025,1.1706225822377823,22.817127042672652,22.905832178826486,0.08870513615383402,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00076,test_00076,test,ETTh1,DLinear,192,2026,5.331533140311958,0.06885711673182317,0.9870849313788388,0.6855277523872851,0.0036943383039932053,0.3502876847710497,0.18746504522300317,3.414336706646461,26.516611842350244,26.473921011382135,-0.042690830968108884,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00077,test_00077,test,ETTh1,DLinear,192,2026,2.1046916624551857,0.6132439882846753,0.7086300123281628,-0.6780394758504602,0.06115659625833392,0.6414888812858344,0.08038587236301054,0.32892230271717365,28.064057550368517,29.026140255070032,0.9620827047015155,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00078,test_00078,test,ETTh1,DLinear,192,2026,7.003559807347917,3.5592628277817844,0.4917923288509526,0.7160117940668551,0.2833777737363694,0.6096227800497317,0.15758380396944813,0.11482510544354924,20.072711373020528,15.263864331932908,-4.8088470410876205,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00079,test_00079,test,ETTh1,DLinear,192,2026,12.458694467496144,8.041633252546733,0.3545364435241092,0.7381584167842864,0.44517058468254334,0.5159511469496585,0.24982985261698962,0.5446254004110533,7.002253645749982,2.7842977354775638,-4.217955910272418,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00080,test_00080,test,ETTh1,DLinear,192,2026,7.913473247777218,3.5557183244460417,0.5506753856911528,0.727971809417579,0.17847070280263364,0.470735425945408,0.1095448961160481,0.2974069770058822,4.0189240351234155,4.1810347051103705,0.162110669986955,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00081,test_00081,test,ETTh1,DLinear,192,2026,10.45602817149073,5.032730010025423,0.5186766986051488,0.7430738974356793,0.2192645626224891,0.43574699926907506,0.8826222876542215,0.16064344704018227,9.54557094283887,12.16854533340556,2.622974390566691,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00082,test_00082,test,ETTh1,DLinear,192,2026,3.4074911354487734,0.6920580895768589,0.7969009872421225,-0.7276736348082589,0.037633697701621026,0.5095316351487252,0.03696205371265981,1.933147899074985,15.05556725620768,14.482528817659409,-0.5730384385482719,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00083,test_00083,test,ETTh1,DLinear,192,2026,0.7117626393728224,4.359348503224046,-5.124722071036147,-0.7139085320932366,0.20188705144495964,0.3913100865274704,0.0776025673215086,0.18144178349723084,10.30506052344665,8.1663057671925,-2.1387547562541513,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00084,test_00084,test,ETTh1,DLinear,192,2026,1.4647297295952872,2.0312033101472378,-0.38674271805390936,-0.7140765587097225,0.14539050752507285,0.5847805111709367,0.34092566274845765,0.0,6.9657997870049195,5.794712972682454,-1.1710868143224653,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00085,test_00085,test,ETTh1,DLinear,192,2026,1.7891233493107834,5.151530409413089,-1.8793600545434699,-0.7046149825157286,0.18210005513700067,0.2748619317887943,0.6821607929227889,0.5093469986508606,3.825229510389151,2.896582757589973,-0.9286467527991782,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00086,test_00086,test,ETTh1,DLinear,192,2026,1.9881067458201482,3.937348216001551,-0.9804510811369371,-0.6980702366862443,0.17448034558673178,0.3203245003513562,0.029241170510090595,1.7575933136006099,2.0325899242123775,2.019359067628454,-0.013230856583923423,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00087,test_00087,test,ETTh1,DLinear,192,2026,4.243708571030874,0.8815530045861139,0.7922682516022695,0.7134676663627261,0.06740493562992561,0.6046735672465505,0.33362354432868996,2.4426402608033397,2.099872231474953,2.3152642260093965,0.21539199453444358,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00088,test_00088,test,ETTh1,DLinear,192,2026,0.9658224670542267,2.3027593223395764,-1.384246957182926,-0.6922984286943568,0.1721689138689574,0.540809535724617,0.3901558300938972,1.6900589572174505,1.5071407290387409,1.270352583744546,-0.2367881452941949,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00089,test_00089,test,ETTh1,DLinear,192,2026,1.0182516485453688,1.749467824071974,-0.7181094681110112,-0.6944233232583876,0.16504627894256568,0.6662817594935342,0.028266389904349463,0.10506020764129838,1.7563371322808246,1.676829281457579,-0.07950785082324563,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00090,test_00090,test,ETTh1,DLinear,192,2026,3.956305879397123,0.9333383805648415,0.7640884184462264,0.7148007475391187,0.08136248055540324,0.6846404404941394,0.12663578554813992,0.718625238738306,4.3759277949960325,4.739680697770914,0.36375290277488137,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00091,test_00091,test,ETTh1,DLinear,192,2026,1.9300296393777188,0.5098470375510933,0.7358346091080843,-0.7001795652556222,0.05448158430238723,0.7697361582897725,0.1311272513050764,0.730120306740782,2.728878496191307,2.6651841874383084,-0.06369430875299864,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00092,test_00092,test,ETTh1,DLinear,192,2026,7.5965469018149765,2.213835479126586,0.7085734488881863,-0.6987301261174003,0.05890370973771112,0.19208798666817478,0.6831937572443526,4.76344312765707,3.095820412543626,2.948989230492513,-0.146831182051113,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00093,test_00093,test,ETTh1,DLinear,192,2026,2.5377381373767953,0.36103973597230776,0.8577316829632893,-0.7015065905282839,0.03460174970761467,0.6814158539570568,0.16167317313441365,1.0316751450932686,2.412208102564635,2.3873880375680057,-0.024820064996629476,0,1.0
ETTh1_DLinear_192_seed2026,test::test_00094,test_00094,test,ETTh1,DLinear,192,2026,3.837222040318435,0.781761507552753,0.796268890328092,0.7057989790306719,0.06692555250074937,0.6324744761964823,0.04079215995427036,1.890985399430498,2.6613153434535,2.8124691321390234,0.15115378868552343,1,1.0
ETTh1_DLinear_192_seed2026,test::test_00095,test_00095,test,ETTh1,DLinear,192,2026,2.266954124037306,1.188934720255206,0.4755364930362548,-0.6928105135748399,0.08520484607754555,0.5123377168001688,0.4668795382869768,0.2752087058525024,3.193942017514709,2.934777730397609,-0.25916428711710005,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00000,test_00000,test,ETTh1,PatchTST,96,2026,1.3440336989079122,3.362981837416677,-1.5021558567883617,0.00657857391094693,0.5996891426710337,0.5442626182620146,0.5817658351730379,0.3876814113631126,2.982566892169357,2.8937765277179843,-0.08879036445137256,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00001,test_00001,test,ETTh1,PatchTST,96,2026,8.680241536703335,7.544147760923083,0.13088273963996488,0.023709298162760486,1.2910978992604913,0.5029584812288629,0.9695963017500593,0.14116493239467334,2.973669142240681,4.5713209494862035,1.5976518072455224,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00002,test_00002,test,ETTh1,PatchTST,96,2026,5.136256451275297,2.5493301053151636,0.5036598894656443,-0.11607588301479256,0.3606538073864971,0.470179988656988,0.6233783169658165,0.1488791562566216,4.846984659282853,4.336271431282165,-0.5107132280006885,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00003,test_00003,test,ETTh1,PatchTST,96,2026,6.415820945882452,6.895219904587744,-0.07472137179123228,-0.0325816578933149,1.2116372629344698,0.6528485185809518,0.39503806165312294,0.8608428816252458,4.889767300611717,7.556359253324548,2.666591952712831,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00004,test_00004,test,ETTh1,PatchTST,96,2026,3.250918183687445,1.2552510518149966,0.6138779955025894,-0.050371518838541386,0.2322089875232266,0.6155772575396201,0.03817554939233241,1.14201749884295,8.086918354527278,9.023486263458581,0.9365679089313037,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00005,test_00005,test,ETTh1,PatchTST,96,2026,5.178004431436216,7.3129379256576446,-0.4123081583399082,-0.047913649865092396,1.1282436478388966,0.6082270963075354,1.0331119036755565,0.8089085523924641,4.560357171186077,2.7535990152571297,-1.806758155928947,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00006,test_00006,test,ETTh1,PatchTST,96,2026,4.9740938672451245,4.290259648648108,0.13747915767608287,-0.09488683944368426,0.5731125879094486,0.5235771920489289,0.12083532468711496,0.0,3.9716255593139955,4.68440446532972,0.7127789060157248,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00007,test_00007,test,ETTh1,PatchTST,96,2026,6.11151123352628,4.09794124042429,0.32947170176238316,0.10353940104421284,0.4801924567917731,0.5023498579464402,0.34073198315024145,5.88235460457731,6.668866598849109,5.450214955160047,-1.2186516436890624,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00008,test_00008,test,ETTh1,PatchTST,96,2026,5.0559421104865985,4.512021997718472,0.10758037039769386,-0.10493145613192521,0.7244991228868934,0.7322525691742318,0.4483880933372454,0.09559543106682433,5.909995844915435,7.778299533200754,1.8683036882853195,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00009,test_00009,test,ETTh1,PatchTST,96,2026,5.646876234951185,4.642937132119618,0.17778663387322668,-0.05431232399735628,0.6096639012044016,0.5525952704056343,0.7173423984893816,0.25515925950017454,6.791833725631082,4.343309229875903,-2.448524495755179,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00010,test_00010,test,ETTh1,PatchTST,96,2026,6.687974121705862,7.574074659256189,-0.1324916187884737,0.03519676579972563,0.966678896371767,0.5734106667000439,0.6911276559968638,0.4917934324851287,3.6553898108309917,4.42281425259047,0.7674244417594784,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00011,test_00011,test,ETTh1,PatchTST,96,2026,1.8561854890333318,1.034434694953022,0.4427094252751105,-0.07347948828021561,0.07790662830241377,0.3283271545870038,0.37117426413691956,4.928012128741679,4.714033262121061,4.442558154905166,-0.2714751072158954,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00012,test_00012,test,ETTh1,PatchTST,96,2026,4.232667680557084,5.962146669761304,-0.408602586140568,0.06008740533304466,0.770818203402252,0.4915731300044211,0.2863595629512948,2.0037710360432888,2.6749246307470576,2.805748753261017,0.13082412251395947,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00013,test_00013,test,ETTh1,PatchTST,96,2026,0.5209801093975215,0.8987814143708955,-0.7251740849123394,-0.008643039395461263,0.13813653331852666,0.5586071229025394,0.2646464404150815,0.2506222965302658,3.5785448458188447,3.2866406491848763,-0.2919041966339684,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00014,test_00014,test,ETTh1,PatchTST,96,2026,0.8221693518229102,0.9674405549307792,-0.17669253630433968,-0.09182168680398255,0.23102611813553275,0.781202313824931,0.15599888937431303,0.35970093153484,2.8433211887526717,2.4735874091927808,-0.36973377955989095,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00015,test_00015,test,ETTh1,PatchTST,96,2026,5.854282661286546,8.413324595077846,-0.43712305092155,-0.0211919345413659,1.0882266927385271,0.39994971808987534,0.8383555853004806,1.0551336353365537,1.9310268594392088,2.8932184831202057,0.9621916236809969,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00016,test_00016,test,ETTh1,PatchTST,96,2026,2.668148088165705,5.177829583512764,-0.9406079995036385,0.18605114497465533,0.49460882694265906,0.324744156384392,0.6790988403158791,4.114006899691852,3.082015879259348,2.073717121989791,-1.0082987572695572,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00017,test_00017,test,ETTh1,PatchTST,96,2026,0.9206273567921667,0.868519524326042,0.056600360830313945,0.01764278635293492,0.31564170114218865,1.162026841921783,0.04233986533274105,0.24181911283157187,2.4445010122709188,2.4491420154649792,0.004641003194060467,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00018,test_00018,test,ETTh1,PatchTST,96,2026,2.3466644309417046,1.84096422259114,0.21549745839720968,-0.0044186055423305415,0.33756842399874215,0.6415358242745693,0.19365004826318846,0.8760235652241155,13.001933906902048,13.837049141501504,0.8351152345994564,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00019,test_00019,test,ETTh1,PatchTST,96,2026,7.825387401020472,6.522104566810667,0.16654547540746933,-0.03722748187356091,0.6702087572446622,0.2711234973137976,1.1505212068443538,2.0765452112340723,26.491718445440217,23.34337963509104,-3.148338810349177,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00020,test_00020,test,ETTh1,PatchTST,96,2026,1.5061654455954654,0.7992318491553426,0.46935986143366604,-0.12113642796304787,0.1531805641273287,0.6316587615139907,0.155991466706639,0.891304347066403,21.754692459152796,20.698235795450362,-1.0564566637024342,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00021,test_00021,test,ETTh1,PatchTST,96,2026,1.100815171792276,1.23873163771264,-0.12528574530305625,-0.2144613654847603,0.15687095596502595,0.6745728247830911,0.4137927101096742,0.4180423367790974,6.5849418562736775,7.699755747420897,1.1148138911472198,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00022,test_00022,test,ETTh1,PatchTST,96,2026,6.260261661479847,0.1732122775762659,0.9723314637900049,-0.1226620255979209,0.012073259149552365,0.2489148032882133,0.31094978004869084,0.2812207191990455,1.2863013923965394,1.2874985262787402,0.0011971338822007738,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00023,test_00023,test,ETTh1,PatchTST,96,2026,0.10122402762438232,0.12805443580078385,-0.26505939664302947,0.006845435564262619,0.014039253736836869,0.44405958797447825,0.1370687965796855,0.635050132092198,3.6144069754840067,3.64262614991676,0.028219174432753125,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00024,test_00024,test,ETTh1,PatchTST,96,2026,6.02063462742398,2.7398706394064205,0.5449199644331886,-0.009962417449551739,0.2890249361129945,0.23921943268898113,0.26502844112903834,0.29261920410542086,5.599642226741966,5.061019191755116,-0.5386230349868502,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00025,test_00025,test,ETTh1,PatchTST,96,2026,1.5772564779048934,2.014999020370262,-0.27753413546285155,0.060464956755706206,0.39604862889540626,0.4335495904308048,0.14608092837484607,3.0838453766533718,4.347050858867128,3.6844163126867513,-0.6626345461803766,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00026,test_00026,test,ETTh1,PatchTST,96,2026,5.2260179174443815,5.3191783076095795,-0.0178262630440289,-0.054177857511137344,1.2593423175156453,0.5064813480957933,0.6066034504299733,0.8332002779304422,3.138264788356864,2.3613925253788275,-0.7768722629780367,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00027,test_00027,test,ETTh1,PatchTST,96,2026,4.780342305968841,4.656338199502691,0.025940431148388732,0.007488982348491224,0.6281255619978603,0.2865929283535559,0.06536568589097567,0.0,3.29306040642845,3.42661849695071,0.13355809052225975,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00028,test_00028,test,ETTh1,PatchTST,96,2026,9.765047766466092,9.121718066919206,0.06588085792129605,0.06468369835637167,1.2151545190120747,0.37439138931350713,0.494936605441443,0.5635813376661638,5.833676917155991,5.887590226988489,0.05391330983249798,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00029,test_00029,test,ETTh1,PatchTST,96,2026,5.110978186006284,2.3524917409120905,0.5397179090777575,-0.06318424218960239,0.22098056833946944,0.31101932783675657,0.0602320981045253,0.9034814715678624,8.200934076986277,7.674936350657814,-0.5259977263284634,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00030,test_00030,test,ETTh1,PatchTST,96,2026,1.4673986737454956,1.7427013942504408,-0.18761275293782975,0.04705984765518855,0.34915814961779795,0.7580716951042664,0.13617887859423883,0.3719966090558396,7.245077121536717,5.574216504838866,-1.6708606166978512,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00031,test_00031,test,ETTh1,PatchTST,96,2026,2.1286837850507143,0.8577372942895837,0.5970574456824909,-0.08701021732901325,0.06735941262988071,0.3196184913786012,0.2128579911210819,1.1013130012651284,1.9154206351041176,1.9908155432302672,0.07539490812614957,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00032,test_00032,test,ETTh1,PatchTST,96,2026,1.8709307011975376,2.6685717257916703,-0.42633379620556733,0.04777572881790672,0.27878706149515486,0.39276665860988186,0.23847922071130268,0.3589917751650331,2.522151810694003,2.950908548181321,0.4287567374873178,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00033,test_00033,test,ETTh1,PatchTST,96,2026,2.1630032597305586,5.150466989364444,-1.3811646461419622,-0.03224227702559174,0.5162987686975574,0.2434623700315636,0.6068016040734122,2.5999907086993965,1.874991251484629,2.3979858291825766,0.5229945776979477,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00034,test_00034,test,ETTh1,PatchTST,96,2026,1.2615929634814371,0.14044323899978323,0.8886778530684983,-0.016385420965495938,0.033676842159277395,0.6356347278500011,0.07357484513920909,0.6639031530378955,2.3655224923824982,2.3361603507078015,-0.02936214167469675,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00035,test_00035,test,ETTh1,PatchTST,96,2026,0.19507817364814187,0.8109249307867064,-3.1569226104848873,-0.050710919239989764,0.20799563551388195,0.6935527305275687,0.017061923070120052,1.3178519235368635,2.165907801148562,2.3430827950765134,0.17717499392795144,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00036,test_00036,test,ETTh1,PatchTST,96,2026,1.9843658439483127,0.026956937043715216,0.9864153393146937,-0.025540318077549237,0.0031033506352307933,0.3592247881981622,0.20219475117791474,0.19486461485888648,2.399349753082488,2.3971757954256137,-0.002173957656874226,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00037,test_00037,test,ETTh1,PatchTST,96,2026,5.927036968328656,8.079079489393221,-0.36308909263556033,0.010951340188859465,1.1136428631300666,0.29493436760070296,0.8425601556312976,3.5770673610622157,2.361389966960315,2.3227706242560964,-0.03861934270421852,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00038,test_00038,test,ETTh1,PatchTST,96,2026,1.9850525011027464,0.5272639405741804,0.7343828774972085,-0.09924397606983205,0.07388044132650907,0.3681814458781261,0.31216487039213264,0.9533345689456236,4.199854015570627,4.305153031108069,0.10529901553744203,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00039,test_00039,test,ETTh1,PatchTST,96,2026,2.6201004905102336,2.406131062055862,0.08166459409619287,-0.11247696720343994,0.5837756932597388,0.6292389570443315,0.42103777963427647,1.5637941500349208,7.111113996994416,7.460045395544737,0.3489313985503202,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00040,test_00040,test,ETTh1,PatchTST,96,2026,2.7617471427283027,2.6906181850289466,0.02575506388152371,0.05814774250326014,0.5076851369940212,0.5945510994094428,0.25655206673546177,0.7097791937802569,9.766946328200676,12.150628265834627,2.38368193763395,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00041,test_00041,test,ETTh1,PatchTST,96,2026,4.353116195680015,4.164801969493377,0.043259641994068954,0.11330167811505718,0.49175413962550474,0.43494005555811593,0.44749466241636315,0.16324065602303037,4.901740578435667,3.18978995899753,-1.7119506194381366,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00042,test_00042,test,ETTh1,PatchTST,96,2026,4.909425320316145,3.946844561704241,0.19606791173723492,-0.023420362100928155,0.7880408638519683,0.682896363883198,0.054961977129157735,0.0,1.4047573472446848,1.4834718101899809,0.07871446294529605,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00043,test_00043,test,ETTh1,PatchTST,96,2026,3.268646693047567,2.229858566924602,0.3178037387247987,0.17729807886275828,0.27095692541956407,0.5054053726619635,0.26427623031225994,2.0874328945957377,2.287701598174346,2.1125544333959105,-0.17514716477843528,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00044,test_00044,test,ETTh1,PatchTST,96,2026,3.5459958577887916,1.9580901039350194,0.4478024867992565,0.07135461833221605,0.433180370655857,0.5847127247613091,0.07228623255506209,1.0825830757461326,3.6558154734164696,2.987710734731055,-0.6681047386854146,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00045,test_00045,test,ETTh1,PatchTST,96,2026,2.15586349751587,0.07011861856607261,0.9674753906037568,0.07670218017645215,0.02051782151271878,0.8177143413909594,0.08038669089279428,0.0856043442761782,4.740648984097643,4.697903605220041,-0.042745378877601325,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00046,test_00046,test,ETTh1,PatchTST,96,2026,1.7366038798129695,1.3330336975563633,0.2323904716498082,0.018743782552481686,0.34538541139363044,0.6169494450947495,0.11021965231347323,0.6840105025707426,3.6755000034289353,3.3260897752256073,-0.349410228203328,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00047,test_00047,test,ETTh1,PatchTST,96,2026,3.112693796989531,4.320848702528196,-0.38813803821311565,0.15038537693803516,0.7378260298211619,0.3335506052680619,0.4986750557175274,3.162939246211639,3.5924290831304924,2.9130026892185206,-0.6794263939119718,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00048,test_00048,test,ETTh1,PatchTST,96,2026,5.362666686335174,4.960749372478709,0.07494728812033968,0.0368305823229836,1.6634930387084896,0.8130440982114563,0.7384183973792982,1.2114965254244072,2.5480659407434536,1.9635244406104129,-0.5845415001330407,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00049,test_00049,test,ETTh1,PatchTST,96,2026,0.8857517411068855,1.6756590872214003,-0.8917931378330886,-0.0777917073679486,0.5526810734324583,0.8769798171994373,0.09095608409179591,0.0,1.6417815691962794,2.056334291518344,0.4145527223220644,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00050,test_00050,test,ETTh1,PatchTST,96,2026,3.609963629526644,4.302981693718972,-0.19197369219222193,0.03429898801575829,0.9252520745984948,0.679091966453261,0.6595571814412858,0.1030786748451659,3.3247660650228457,2.324643776125379,-1.0001222888974666,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00051,test_00051,test,ETTh1,PatchTST,96,2026,0.7541031158785853,0.7797013765932725,-0.033945275307110556,0.08729273737885938,0.1132362688892944,0.45276513624029674,0.020540332994478976,0.30921086628387623,2.3046992698654747,2.2244332391141515,-0.08026603075132321,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00052,test_00052,test,ETTh1,PatchTST,96,2026,0.7061674412083154,0.18152149410277443,0.7429483755737092,-0.024794314497759203,0.02379681602964503,0.41305246175171,0.18165564171144807,1.1911322303067293,2.9711039089807336,2.947104841241924,-0.023999067738809554,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00053,test_00053,test,ETTh1,PatchTST,96,2026,3.154947544138312,0.5138979574373452,0.8371136305836021,0.045052177867028156,0.044473514388479476,0.25964298567243876,0.3521503694641835,1.6253083013472502,2.9212712962829124,2.8466574867538714,-0.07461380952904095,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00054,test_00054,test,ETTh1,PatchTST,96,2026,1.2587172420011914,2.2914912178461218,-0.8204971737185967,-0.03149238648180093,0.3630740802727313,0.501900330685549,0.1496977163388364,0.8408043872447486,2.4085048893484973,2.02973411369561,-0.3787707756528871,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00055,test_00055,test,ETTh1,PatchTST,96,2026,0.44897202629006633,2.027763486520826,-3.516458281687008,0.11042707482846913,0.4904015805054124,0.7510249642639273,0.4120590811118667,0.6551048545799063,2.2424326341636642,1.4414617065627222,-0.800970927600942,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00056,test_00056,test,ETTh1,PatchTST,96,2026,2.560915337696283,0.28274030117257476,0.8895940476038278,-0.09151501843948436,0.02028162513800316,0.25626626165250926,0.036680638096424606,0.0,12.877263147239526,12.839484837249694,-0.03777830998983234,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00057,test_00057,test,ETTh1,PatchTST,96,2026,2.22037558002445,0.2106792708846514,0.9051154809231601,-0.0854561338742557,0.04214370237353881,0.5259463806511242,0.01349949398113629,1.3366373947277346,24.087909349450907,24.225988553523905,0.1380792040729979,1,1.0
ETTh1_PatchTST_96_seed2026,test::test_00058,test_00058,test,ETTh1,PatchTST,96,2026,0.15662323469594347,0.1556288709644079,0.0063488625076213445,-0.03584612622850386,0.035918382904022265,0.6348783447937272,0.22896772984210564,0.44417974295787727,22.78344658354834,22.561334442463195,-0.22211214108514454,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00059,test_00059,test,ETTh1,PatchTST,96,2026,2.9923763076891663,5.0958744012417725,-0.7029523876683426,0.015163944403790664,0.742673668990742,0.7321274046885583,0.03209823843432904,0.8646037505852872,8.612264385962257,4.803133167438314,-3.8091312185239437,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00060,test_00060,test,ETTh1,PatchTST,96,2026,4.3605021337178,0.9103720820936629,0.7912231096793805,0.06251104507034029,0.05975989148976148,0.3272552463546969,0.6951759904054318,0.0,2.73548338298807,2.6651431696943395,-0.07034021329373052,0,1.0
ETTh1_PatchTST_96_seed2026,test::test_00061,test_00061,test,ETTh1,PatchTST,96,2026,1.2727395326230084,1.059434566178549,0.16759515634267919,0.020554351513627122,0.11519520789856384,0.5737161306643299,0.061063909706414184,1.1033329309863105,3.5272481807745657,3.4743163647145328,-0.052931816060032943,0,1.0
