variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,accept_precision,mean_expected_harm,observed_selected_harm,expected_observed_harm_gap_pp,mean_accept_score,k_max,tau_leave,tau_utility,beta_harm,base_floor,delta_cap,lam,temporal_q,local_lam,risk_tau,deadzone,agreement_tau,margin,calibration_score,target_variant
Retrieval-Augmented Local Residual Editor,232,8.902662864009958,2.2996410729714976,9.1261157455358,2.332075092367097,-0.22345288152584464,-2.4484993124298087,-1.3907793690983,0.3146551724137931,0.6853448275862069,0.4482758620689655,1.0,8,8,False,1.0,232,0.3146551724137931,0.11790827940544696,0.6853448275862069,0.06348139864191497,0.3146551724137931,25.11737737718781,0.936518601358085,2,0.55,0.0,2.0,0.75,0.2,0.7,0.75,0.25,0.08,0.0,0.65,0.05,82.06529379101846,Retrieval-Augmented Local Residual Editor
Retrieval-Augmented Local Residual Editor,232,8.856003898384126,2.29279635764289,9.1261157455358,2.332075092367097,-0.27011184715167547,-2.959767927421128,-1.6842825809657063,0.3146551724137931,0.6853448275862069,0.4482758620689655,1.0,8,8,False,1.0,232,0.3146551724137931,0.142528585566696,0.6853448275862069,0.06348139864191497,0.3146551724137931,25.11737737718781,0.936518601358085,2,0.55,0.0,2.0,0.75,0.35,0.7,0.75,0.25,0.08,0.0,0.65,0.05,81.55402517602715,Retrieval-Augmented Local Residual Editor
Conservative Challenger Comparator,232,9.090471359406328,2.3286637364994878,9.1261157455358,2.332075092367097,-0.035644386129473765,-0.39057565216451867,-0.14627984596837587,0.375,0.625,0.4827586206896552,1.0,8,8,False,1.0,232,0.375,0.018808297347928975,0.625,0.0007167612519633575,0.375,37.42832387480367,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.0,112.64172715153555,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.08293928892918,2.327669401048802,9.1261157455358,2.332075092367097,-0.04317645660662052,-0.4731087985644888,-0.18891721427939495,0.3793103448275862,0.6206896551724138,0.4827586206896552,1.0,8,8,False,1.0,232,0.3793103448275862,0.02278270781091609,0.6206896551724138,0.0007167612519633575,0.3793103448275862,37.859358357562286,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.0,113.38823755331492,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.071192237986319,2.3269265562656094,9.1261157455358,2.332075092367097,-0.054923507549482144,-0.6018278643481599,-0.22077059594958776,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.02898121621816055,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.0,114.97011495945186,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.060317592999999,2.325477822221898,9.1261157455358,2.332075092367097,-0.06579815253580291,-0.7209874857864843,-0.2828926966589944,0.38362068965517243,0.6163793103448276,0.4827586206896552,1.0,8,8,False,1.0,232,0.38362068965517243,0.034719386479052226,0.6163793103448276,0.0007167612519633575,0.38362068965517243,38.290392840320905,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.0,113.73053436811782,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.04794550472693,2.3248947277508387,9.1261157455358,2.332075092367097,-0.07817024080887156,-0.8565554382920532,-0.3078959425007491,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.041247705250189254,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.6,0.75,0.25,0.08,0.0,0.35,0.0,114.3473927145471,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.033986872801677,2.3230020466606613,9.1261157455358,2.332075092367097,-0.09212887273412437,-1.0095080448463463,-0.3890546105151826,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.0486131876817512,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.6,0.75,0.25,0.08,0.0,0.35,0.0,113.97347563504596,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.090471359406328,2.3286637364994878,9.1261157455358,2.332075092367097,-0.035644386129473765,-0.39057565216451867,-0.14627984596837587,0.375,0.625,0.4827586206896552,1.0,8,8,False,1.0,232,0.375,0.018808297347928975,0.625,0.0007167612519633575,0.375,37.42832387480367,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.05,112.64172715153555,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.08293928892918,2.327669401048802,9.1261157455358,2.332075092367097,-0.04317645660662052,-0.4731087985644888,-0.18891721427939495,0.3793103448275862,0.6206896551724138,0.4827586206896552,1.0,8,8,False,1.0,232,0.3793103448275862,0.02278270781091609,0.6206896551724138,0.0007167612519633575,0.3793103448275862,37.859358357562286,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.05,113.38823755331492,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.071192237986319,2.3269265562656094,9.1261157455358,2.332075092367097,-0.054923507549482144,-0.6018278643481599,-0.22077059594958776,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.02898121621816055,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.05,114.97011495945186,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.060317592999999,2.325477822221898,9.1261157455358,2.332075092367097,-0.06579815253580291,-0.7209874857864843,-0.2828926966589944,0.38362068965517243,0.6163793103448276,0.4827586206896552,1.0,8,8,False,1.0,232,0.38362068965517243,0.034719386479052226,0.6163793103448276,0.0007167612519633575,0.38362068965517243,38.290392840320905,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.05,113.73053436811782,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.04794550472693,2.3248947277508387,9.1261157455358,2.332075092367097,-0.07817024080887156,-0.8565554382920532,-0.3078959425007491,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.041247705250189254,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.6,0.75,0.25,0.08,0.0,0.35,0.05,114.3473927145471,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.033986872801677,2.3230020466606613,9.1261157455358,2.332075092367097,-0.09212887273412437,-1.0095080448463463,-0.3890546105151826,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.0486131876817512,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.6,0.75,0.25,0.08,0.0,0.35,0.05,113.97347563504596,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.090471359406328,2.3286637364994878,9.1261157455358,2.332075092367097,-0.035644386129473765,-0.39057565216451867,-0.14627984596837587,0.375,0.625,0.4827586206896552,1.0,8,8,False,1.0,232,0.375,0.018808297347928975,0.625,0.0007167612519633575,0.375,37.42832387480367,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.1,112.64172715153555,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.08293928892918,2.327669401048802,9.1261157455358,2.332075092367097,-0.04317645660662052,-0.4731087985644888,-0.18891721427939495,0.3793103448275862,0.6206896551724138,0.4827586206896552,1.0,8,8,False,1.0,232,0.3793103448275862,0.02278270781091609,0.6206896551724138,0.0007167612519633575,0.3793103448275862,37.859358357562286,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.1,113.38823755331492,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.071192237986319,2.3269265562656094,9.1261157455358,2.332075092367097,-0.054923507549482144,-0.6018278643481599,-0.22077059594958776,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.02898121621816055,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.1,114.97011495945186,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.060317592999999,2.325477822221898,9.1261157455358,2.332075092367097,-0.06579815253580291,-0.7209874857864843,-0.2828926966589944,0.38362068965517243,0.6163793103448276,0.4827586206896552,1.0,8,8,False,1.0,232,0.38362068965517243,0.034719386479052226,0.6163793103448276,0.0007167612519633575,0.38362068965517243,38.290392840320905,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.1,113.73053436811782,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.04794550472693,2.3248947277508387,9.1261157455358,2.332075092367097,-0.07817024080887156,-0.8565554382920532,-0.3078959425007491,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.041247705250189254,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.2,0.6,0.75,0.25,0.08,0.0,0.35,0.1,114.3473927145471,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.033986872801677,2.3230020466606613,9.1261157455358,2.332075092367097,-0.09212887273412437,-1.0095080448463463,-0.3890546105151826,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.0486131876817512,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9978240062384441,2,0.55,0.0,2.0,0.75,0.35,0.6,0.75,0.25,0.08,0.0,0.35,0.1,113.97347563504596,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.090471359406328,2.3286637364994878,9.1261157455358,2.332075092367097,-0.035644386129473765,-0.39057565216451867,-0.14627984596837587,0.375,0.625,0.4827586206896552,1.0,8,8,False,1.0,232,0.375,0.018808297347928975,0.625,0.0007167612519633575,0.375,37.42832387480367,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.0,112.64172715153555,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.08293928892918,2.327669401048802,9.1261157455358,2.332075092367097,-0.04317645660662052,-0.4731087985644888,-0.18891721427939495,0.3793103448275862,0.6206896551724138,0.4827586206896552,1.0,8,8,False,1.0,232,0.3793103448275862,0.02278270781091609,0.6206896551724138,0.0007167612519633575,0.3793103448275862,37.859358357562286,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.0,113.38823755331492,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.071192237986319,2.3269265562656094,9.1261157455358,2.332075092367097,-0.054923507549482144,-0.6018278643481599,-0.22077059594958776,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.02898121621816055,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.0,114.97011495945186,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.060317592999999,2.325477822221898,9.1261157455358,2.332075092367097,-0.06579815253580291,-0.7209874857864843,-0.2828926966589944,0.38362068965517243,0.6163793103448276,0.4827586206896552,1.0,8,8,False,1.0,232,0.38362068965517243,0.034719386479052226,0.6163793103448276,0.0007167612519633575,0.38362068965517243,38.290392840320905,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.0,113.73053436811782,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.04794550472693,2.3248947277508387,9.1261157455358,2.332075092367097,-0.07817024080887156,-0.8565554382920532,-0.3078959425007491,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.041247705250189254,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.6,0.75,0.25,0.08,0.0,0.35,0.0,114.3473927145471,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.033986872801677,2.3230020466606613,9.1261157455358,2.332075092367097,-0.09212887273412437,-1.0095080448463463,-0.3890546105151826,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.0486131876817512,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.6,0.75,0.25,0.08,0.0,0.35,0.0,113.97347563504596,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.090471359406328,2.3286637364994878,9.1261157455358,2.332075092367097,-0.035644386129473765,-0.39057565216451867,-0.14627984596837587,0.375,0.625,0.4827586206896552,1.0,8,8,False,1.0,232,0.375,0.018808297347928975,0.625,0.0007167612519633575,0.375,37.42832387480367,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.05,112.64172715153555,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.08293928892918,2.327669401048802,9.1261157455358,2.332075092367097,-0.04317645660662052,-0.4731087985644888,-0.18891721427939495,0.3793103448275862,0.6206896551724138,0.4827586206896552,1.0,8,8,False,1.0,232,0.3793103448275862,0.02278270781091609,0.6206896551724138,0.0007167612519633575,0.3793103448275862,37.859358357562286,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.05,113.38823755331492,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.071192237986319,2.3269265562656094,9.1261157455358,2.332075092367097,-0.054923507549482144,-0.6018278643481599,-0.22077059594958776,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.02898121621816055,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.05,114.97011495945186,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.060317592999999,2.325477822221898,9.1261157455358,2.332075092367097,-0.06579815253580291,-0.7209874857864843,-0.2828926966589944,0.38362068965517243,0.6163793103448276,0.4827586206896552,1.0,8,8,False,1.0,232,0.38362068965517243,0.034719386479052226,0.6163793103448276,0.0007167612519633575,0.38362068965517243,38.290392840320905,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.05,113.73053436811782,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.04794550472693,2.3248947277508387,9.1261157455358,2.332075092367097,-0.07817024080887156,-0.8565554382920532,-0.3078959425007491,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.041247705250189254,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.6,0.75,0.25,0.08,0.0,0.35,0.05,114.3473927145471,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.033986872801677,2.3230020466606613,9.1261157455358,2.332075092367097,-0.09212887273412437,-1.0095080448463463,-0.3890546105151826,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.0486131876817512,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.6,0.75,0.25,0.08,0.0,0.35,0.05,113.97347563504596,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.090471359406328,2.3286637364994878,9.1261157455358,2.332075092367097,-0.035644386129473765,-0.39057565216451867,-0.14627984596837587,0.375,0.625,0.4827586206896552,1.0,8,8,False,1.0,232,0.375,0.018808297347928975,0.625,0.0007167612519633575,0.375,37.42832387480367,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.1,112.64172715153555,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.08293928892918,2.327669401048802,9.1261157455358,2.332075092367097,-0.04317645660662052,-0.4731087985644888,-0.18891721427939495,0.3793103448275862,0.6206896551724138,0.4827586206896552,1.0,8,8,False,1.0,232,0.3793103448275862,0.02278270781091609,0.6206896551724138,0.0007167612519633575,0.3793103448275862,37.859358357562286,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.1,113.38823755331492,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.071192237986319,2.3269265562656094,9.1261157455358,2.332075092367097,-0.054923507549482144,-0.6018278643481599,-0.22077059594958776,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.02898121621816055,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.1,114.97011495945186,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.060317592999999,2.325477822221898,9.1261157455358,2.332075092367097,-0.06579815253580291,-0.7209874857864843,-0.2828926966589944,0.38362068965517243,0.6163793103448276,0.4827586206896552,1.0,8,8,False,1.0,232,0.38362068965517243,0.034719386479052226,0.6163793103448276,0.0007167612519633575,0.38362068965517243,38.290392840320905,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.1,113.73053436811782,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.04794550472693,2.3248947277508387,9.1261157455358,2.332075092367097,-0.07817024080887156,-0.8565554382920532,-0.3078959425007491,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.041247705250189254,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.2,0.6,0.75,0.25,0.08,0.0,0.35,0.1,114.3473927145471,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.033986872801677,2.3230020466606613,9.1261157455358,2.332075092367097,-0.09212887273412437,-1.0095080448463463,-0.3890546105151826,0.3879310344827586,0.6120689655172413,0.4827586206896552,1.0,8,8,False,1.0,232,0.3879310344827586,0.0486131876817512,0.6120689655172413,0.0007167612519633575,0.3879310344827586,38.721427323079524,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.35,0.6,0.75,0.25,0.08,0.0,0.35,0.1,113.97347563504596,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.090863329163883,2.3287910458225953,9.1261157455358,2.332075092367097,-0.03525241637191865,-0.38628061835107,-0.14082078836862966,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.018601468600066312,0.6206896551724138,0.0007167412514900044,0.3793103448275862,37.85936035760962,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.0,119.80739946157799,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.083509628842656,2.3278460022746814,9.1261157455358,2.332075092367097,-0.042606116693146616,-0.4668592623022634,-0.1813445067923922,0.38362068965517243,0.6163793103448276,0.5172413793103449,1.0,8,8,False,1.0,232,0.38362068965517243,0.022481759363016208,0.6163793103448276,0.0007167412514900044,0.38362068965517243,38.29039484036824,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.0,120.55868795680726,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.07180226541866,2.327125543273528,9.1261157455358,2.332075092367097,-0.05431348011714297,-0.5951434495469252,-0.21223798018105297,0.3922413793103448,0.6077586206896551,0.5172413793103449,1.0,8,8,False,1.0,232,0.3922413793103448,0.028659326053012173,0.6077586206896551,0.0007167412514900044,0.3922413793103448,39.15246380588548,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.0,122.14162849300065,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.06118410824649,2.3257550093926174,9.1261157455358,2.332075092367097,-0.06493163728931296,-0.7114925892751679,-0.27100683713251084,0.3879310344827586,0.6120689655172413,0.5172413793103449,1.0,8,8,False,1.0,232,0.3879310344827586,0.034262156654605316,0.6120689655172413,0.0007167412514900044,0.3879310344827586,38.72142932312686,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.0,120.90891857315565,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.04882629751594,2.325181900162035,9.1261157455358,2.332075092367097,-0.0772894480198608,-0.8469040946908535,-0.2955819132096405,0.3922413793103448,0.6077586206896551,0.5172413793103449,1.0,8,8,False,1.0,232,0.3922413793103448,0.04078294166533045,0.6077586206896551,0.0007167412514900044,0.3922413793103448,39.15246380588548,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.2,0.6,0.75,0.25,0.08,0.0,0.35,0.0,121.52615937948717,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.035194588441277,2.323401493490735,9.1261157455358,2.332075092367097,-0.09092115709452606,-0.996274423095851,-0.37192622431234545,0.3922413793103448,0.6077586206896551,0.5172413793103449,1.0,8,8,False,1.0,232,0.3922413793103448,0.047975918329466676,0.6077586206896551,0.0007167412514900044,0.3922413793103448,39.15246380588548,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.35,0.6,0.75,0.25,0.08,0.0,0.35,0.0,121.1609997511581,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.090863329163883,2.3287910458225953,9.1261157455358,2.332075092367097,-0.03525241637191865,-0.38628061835107,-0.14082078836862966,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.018601468600066312,0.6206896551724138,0.0007167412514900044,0.3793103448275862,37.85936035760962,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.05,119.80739946157799,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.083509628842656,2.3278460022746814,9.1261157455358,2.332075092367097,-0.042606116693146616,-0.4668592623022634,-0.1813445067923922,0.38362068965517243,0.6163793103448276,0.5172413793103449,1.0,8,8,False,1.0,232,0.38362068965517243,0.022481759363016208,0.6163793103448276,0.0007167412514900044,0.38362068965517243,38.29039484036824,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.05,120.55868795680726,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.07180226541866,2.327125543273528,9.1261157455358,2.332075092367097,-0.05431348011714297,-0.5951434495469252,-0.21223798018105297,0.3922413793103448,0.6077586206896551,0.5172413793103449,1.0,8,8,False,1.0,232,0.3922413793103448,0.028659326053012173,0.6077586206896551,0.0007167412514900044,0.3922413793103448,39.15246380588548,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.05,122.14162849300065,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.06118410824649,2.3257550093926174,9.1261157455358,2.332075092367097,-0.06493163728931296,-0.7114925892751679,-0.27100683713251084,0.3879310344827586,0.6120689655172413,0.5172413793103449,1.0,8,8,False,1.0,232,0.3879310344827586,0.034262156654605316,0.6120689655172413,0.0007167412514900044,0.3879310344827586,38.72142932312686,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.05,120.90891857315565,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.04882629751594,2.325181900162035,9.1261157455358,2.332075092367097,-0.0772894480198608,-0.8469040946908535,-0.2955819132096405,0.3922413793103448,0.6077586206896551,0.5172413793103449,1.0,8,8,False,1.0,232,0.3922413793103448,0.04078294166533045,0.6077586206896551,0.0007167412514900044,0.3922413793103448,39.15246380588548,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.2,0.6,0.75,0.25,0.08,0.0,0.35,0.05,121.52615937948717,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.035194588441277,2.323401493490735,9.1261157455358,2.332075092367097,-0.09092115709452606,-0.996274423095851,-0.37192622431234545,0.3922413793103448,0.6077586206896551,0.5172413793103449,1.0,8,8,False,1.0,232,0.3922413793103448,0.047975918329466676,0.6077586206896551,0.0007167412514900044,0.3922413793103448,39.15246380588548,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.35,0.6,0.75,0.25,0.08,0.0,0.35,0.05,121.1609997511581,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.090863329163883,2.3287910458225953,9.1261157455358,2.332075092367097,-0.03525241637191865,-0.38628061835107,-0.14082078836862966,0.3793103448275862,0.6206896551724138,0.5172413793103449,1.0,8,8,False,1.0,232,0.3793103448275862,0.018601468600066312,0.6206896551724138,0.0007167412514900044,0.3793103448275862,37.85936035760962,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.2,0.25,0.75,0.25,0.08,0.0,0.35,0.1,119.80739946157799,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.083509628842656,2.3278460022746814,9.1261157455358,2.332075092367097,-0.042606116693146616,-0.4668592623022634,-0.1813445067923922,0.38362068965517243,0.6163793103448276,0.5172413793103449,1.0,8,8,False,1.0,232,0.38362068965517243,0.022481759363016208,0.6163793103448276,0.0007167412514900044,0.38362068965517243,38.29039484036824,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.35,0.25,0.75,0.25,0.08,0.0,0.35,0.1,120.55868795680726,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.07180226541866,2.327125543273528,9.1261157455358,2.332075092367097,-0.05431348011714297,-0.5951434495469252,-0.21223798018105297,0.3922413793103448,0.6077586206896551,0.5172413793103449,1.0,8,8,False,1.0,232,0.3922413793103448,0.028659326053012173,0.6077586206896551,0.0007167412514900044,0.3922413793103448,39.15246380588548,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.2,0.4,0.75,0.25,0.08,0.0,0.35,0.1,122.14162849300065,Conservative Challenger Comparator
Conservative Challenger Comparator,232,9.06118410824649,2.3257550093926174,9.1261157455358,2.332075092367097,-0.06493163728931296,-0.7114925892751679,-0.27100683713251084,0.3879310344827586,0.6120689655172413,0.5172413793103449,1.0,8,8,False,1.0,232,0.3879310344827586,0.034262156654605316,0.6120689655172413,0.0007167412514900044,0.3879310344827586,38.72142932312686,0.9949569615128226,2,0.55,0.0,6.0,0.75,0.35,0.4,0.75,0.25,0.08,0.0,0.35,0.1,120.90891857315565,Conservative Challenger Comparator
